"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"checking account",113299946,,"noun.possession",21,"n","checking account#1(checking_account%1:21:00::),chequing account#1(chequing_account%1:21:00::),current account#2(current_account%1:21:01::)","a bank account against which the depositor can draw checks that are payable on demand","","checking account,chequing account,current account",1,93,"domain region",108981871,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S."
"checking account",113299946,,"noun.possession",21,"n","checking account#1(checking_account%1:21:00::),chequing account#1(chequing_account%1:21:00::),current account#2(current_account%1:21:01::)","a bank account against which the depositor can draw checks that are payable on demand","","checking account,chequing account,current account",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"decameter",113596251,,"noun.quantity",23,"n","decameter#1(decameter%1:23:00::),decametre#1(decametre%1:23:00::),dkm#1(dkm%1:23:00::),dekameter#1(dekameter%1:23:00::),dekametre#1(dekametre%1:23:00::),dam#2(dam%1:23:00::)","a metric unit of length equal to ten meters","","decameter,decametre,dkm,dekameter,dekametre,dam",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"salesclerk",110482499,,"noun.person",18,"n","shop assistant#1(shop_assistant%1:18:00::),salesclerk#1(salesclerk%1:18:00::),shop clerk#1(shop_clerk%1:18:00::),clerk#2(clerk%1:18:01::)","a salesperson in a store","","shop assistant,salesclerk,shop clerk,clerk",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"dam",113596251,,"noun.quantity",23,"n","decameter#1(decameter%1:23:00::),decametre#1(decametre%1:23:00::),dkm#1(dkm%1:23:00::),dekameter#1(dekameter%1:23:00::),dekametre#1(dekametre%1:23:00::),dam#2(dam%1:23:00::)","a metric unit of length equal to ten meters","","decameter,decametre,dkm,dekameter,dekametre,dam",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"mall",103913784,,"noun.artifact",6,"n","shopping center#1(shopping_center%1:06:00::),shopping centre#1(shopping_centre%1:06:00::),shopping mall#1(shopping_mall%1:06:00::),mall#2(mall%1:06:01::),plaza#2(plaza%1:06:01::),center#15(center%1:06:01::)","mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers; usually includes restaurants and a convenient parking area; a modern version of the traditional marketplace","a good plaza should have a movie house|they spent their weekends at the local malls","shopping center,shopping centre,shopping mall,mall,plaza,center",2,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"micromicron",113594415,,"noun.quantity",23,"n","micromicron#1(micromicron%1:23:00::),picometre#1(picometre%1:23:00::),picometer#1(picometer%1:23:00::)","a metric unit of length equal to one trillionth of a meter","","micromicron,picometre,picometer",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"spring onion",107652877,,"noun.food",13,"n","green onion#1(green_onion%1:13:00::),spring onion#1(spring_onion%1:13:00::),scallion#2(scallion%1:13:00::)","a young onion before the bulb has enlarged; eaten in salads","","green onion,spring onion,scallion",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"city centre",108456426,,"noun.location",15,"n","central city#1(central_city%1:15:00::),city centre#1(city_centre%1:15:00::),city center#1(city_center%1:15:00::)","the central part of a city","","central city,city centre,city center",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"millilitre",113559758,,"noun.quantity",23,"n","cc#1(cc%1:23:00::),cubic centimeter#1(cubic_centimeter%1:23:00::),cubic centimetre#1(cubic_centimetre%1:23:00::),millilitre#1(millilitre%1:23:00::),ml#1(ml%1:23:00::),milliliter#1(milliliter%1:23:00::),mil#4(mil%1:23:02::)","a metric unit of volume equal to one thousandth of a liter","","cc,cubic centimeter,cubic centimetre,millilitre,ml,milliliter,mil",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"sandpit",104078087,,"noun.artifact",6,"n","sandpile#1(sandpile%1:06:00::),sandpit#2(sandpit%1:06:00::),sandbox#2(sandbox%1:06:00::)","a plaything consisting of a pile of sand or a box filled with sand for children to play in","","sandpile,sandpit,sandbox",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"mym",113596927,,"noun.quantity",23,"n","mym#1(mym%1:23:00::),myriametre#1(myriametre%1:23:00::),myriameter#1(myriameter%1:23:00::)","a metric unit of length equal to 10,000 meters","","mym,myriametre,myriameter",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"femtometre",113594219,,"noun.quantity",23,"n","femtometer#1(femtometer%1:23:00::),fermi#1(fermi%1:23:00::),femtometre#1(femtometre%1:23:00::)","a metric unit of length equal to one quadrillionth of a meter","","femtometer,fermi,femtometre",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"ringway",102823889,,"noun.artifact",6,"n","bypass#1(bypass%1:06:00::),ringway#1(ringway%1:06:00::),ring road#1(ring_road%1:06:00::),beltway#1(beltway%1:06:00::)","a highway that encircles an urban area so that traffic does not have to pass through the center","","bypass,ringway,ring road,beltway",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"picometre",113594415,,"noun.quantity",23,"n","micromicron#1(micromicron%1:23:00::),picometre#1(picometre%1:23:00::),picometer#1(picometer%1:23:00::)","a metric unit of length equal to one trillionth of a meter","","micromicron,picometre,picometer",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"kilometers per hour",115205512,,"noun.time",28,"n","kph#1(kph%1:28:00::),km/h#1(km/h%1:28:00::),kilometres per hour#1(kilometres_per_hour%1:28:00::),kilometers per hour#1(kilometers_per_hour%1:28:00::)","the ratio of the distance traveled (in kilometers) to the time spent traveling (in hours)","","kph,km/h,kilometres per hour,kilometers per hour",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"centre of curvature",105034156,,"noun.attribute",7,"n","centre of curvature#1(centre_of_curvature%1:07:00::),center of curvature#1(center_of_curvature%1:07:00::)","the center of the circle of curvature","","centre of curvature,center of curvature",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
