"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"overcharge",202323411,,"verb.possession",40,"v","fleece#1(fleece%2:40:00::),gazump#1(gazump%2:40:00::),overcharge#1(overcharge%2:40:00::),plume#1(plume%2:40:00::),hook#2(hook%2:40:02::),surcharge#2(surcharge%2:40:00::),soak#2(soak%2:40:00::),rob#2(rob%2:40:01::),pluck#3(pluck%2:40:00::)","rip off; ask an unreasonable price","","fleece,gazump,overcharge,plume,hook,surcharge,soak,rob,pluck",1,21,"entail",202324735,"verb.possession",40,"v","bill#1(bill%2:40:00::),charge#3(charge%2:40:03::)","demand payment","Will I get charged for this service?|We were billed for 4 nights in the hotel, although we stayed only 3 nights","bill,charge"
"apportion",202298521,,"verb.possession",40,"v","divvy up#1(divvy_up%2:40:00::),portion out#1(portion_out%2:40:00::),apportion#2(apportion%2:40:00::),share#4(share%2:40:00::),deal#11(deal%2:40:07::)","give out as one's portion or share","","divvy up,portion out,apportion,share,deal",2,21,"entail",201560094,"verb.contact",35,"v","divide#4(divide%2:35:00::),part#4(part%2:35:00::),separate#12(separate%2:35:00::)","come apart","The two pieces that we had glued separated","divide,part,separate"
"ring",200791250,1,"verb.communication",32,"v","phone#1(phone%2:32:00::),telephone#1(telephone%2:32:00::),call up#2(call_up%2:32:00::),call#3(call%2:32:01::),ring#4(ring%2:32:00::)","get or try to get into communication (with someone) by telephone","I tried to call you all night|Take two aspirin and call me in the morning","phone,telephone,call up,call,ring",4,21,"entail",200792110,"verb.communication",32,"v","dial#1(dial%2:32:00::)","operate a dial to select a telephone number","You must take the receiver off the hook before you dial","dial"
"stick up",202281674,,"verb.possession",40,"v","stick up#1(stick_up%2:40:00::),hold up#4(hold_up%2:40:00::)","rob at gunpoint or by means of some other threat","","stick up,hold up",1,21,"entail",201122481,"verb.competition",33,"v","assail#1(assail%2:33:00::),set on#1(set_on%2:33:00::),assault#1(assault%2:33:00::),attack#4(attack%2:33:02::)","attack someone physically or emotionally","The mugger assaulted the woman|Nightmares assailed him regularly","assail,set on,assault,attack"
"salute",200901861,,"verb.communication",32,"v","salute#6(salute%2:32:01::),present#13(present%2:32:03::)","recognize with a gesture prescribed by a military regulation; assume a prescribed position","When the officers show up, the soldiers have to salute","salute,present",6,21,"entail",200994064,"verb.communication",32,"v","gesticulate#1(gesticulate%2:32:00::),motion#1(motion%2:32:00::),gesture#1(gesture%2:32:00::)","show, express or direct through movement","He gestured his desire to leave","gesticulate,motion,gesture"
"have a bun in the oven",200058790,,"verb.body",29,"v","have a bun in the oven#1(have_a_bun_in_the_oven%2:29:00::),gestate#2(gestate%2:29:00::),expect#6(expect%2:29:00::),bear#13(bear%2:29:00::),carry#40(carry%2:29:00::)","be pregnant with","She is bearing his child|The are expecting another child in January|I am carrying his child","have a bun in the oven,gestate,expect,bear,carry",1,21,"entail",200054002,"verb.body",29,"v","conceive#3(conceive%2:29:00::)","become pregnant; undergo conception","She cannot conceive|My daughter was conceived in Christmas Day","conceive"
"submit",201120493,6,"verb.competition",33,"v","submit#3(submit%2:33:00::)","yield to the control of another","","submit",3,21,"entail",201117997,"verb.competition",33,"v","surrender#1(surrender%2:33:00::),give up#9(give_up%2:33:01::)","give up or agree to forgo to the power or possession of another","The last Taleban fighters finally surrendered","surrender,give up"
"relish",201823772,2,"verb.emotion",37,"v","bask#1(bask%2:37:13::),enjoy#1(enjoy%2:37:00::),relish#1(relish%2:37:00::),savor#1(savor%2:37:00::),savour#4(savour%2:37:00::)","derive or receive pleasure from; get enjoyment from; take pleasure in","She relished her fame and basked in her glory","bask,enjoy,relish,savor,savour",1,21,"entail",201780633,"verb.emotion",37,"v","like#2(like%2:37:05::)","find enjoyable or agreeable","I like jogging|She likes to read Russian novels","like"
"wine and dine",201197304,,"verb.consumption",34,"v","wine and dine#1(wine_and_dine%2:34:00::)","eat sumptuously","we wined and dined in Paris","wine and dine",1,21,"entail",201173457,"verb.consumption",34,"v","booze#1(booze%2:34:00::),hit the bottle#1(hit_the_bottle%2:34:00::),fuddle#2(fuddle%2:34:00::),drink#2(drink%2:34:01::)","consume alcohol","We were up drinking all night","booze,hit the bottle,fuddle,drink"
"hoe",201745939,,"verb.creation",36,"v","hoe#1(hoe%2:36:00::)","dig with a hoe","He is hoeing the flower beds","hoe",1,21,"entail",201312276,"verb.contact",35,"v","cut into#1(cut_into%2:35:01::),delve#1(delve%2:35:00::),dig#1(dig%2:35:00::),turn over#4(turn_over%2:35:00::)","turn up, loosen, or remove earth","Dig we must|turn over the soil for aeration","cut into,delve,dig,turn over"
"dislike",201780150,13,"verb.emotion",37,"v","dislike#1(dislike%2:37:00::)","have or feel a dislike or distaste for","I really dislike this salesman","dislike",1,21,"entail",200675958,"verb.cognition",31,"v","disapprove#1(disapprove%2:31:00::)","consider bad or wrong","","disapprove"
"turn",201745247,1,"verb.creation",36,"v","plow#1(plow%2:36:00::),plough#2(plough%2:36:00::),turn#12(turn%2:36:00::)","to break and turn over earth especially with a plow","Farmer Jones plowed his east field last week|turn the earth in the Spring","plow,plough,turn",12,21,"entail",201312276,"verb.contact",35,"v","cut into#1(cut_into%2:35:01::),delve#1(delve%2:35:00::),dig#1(dig%2:35:00::),turn over#4(turn_over%2:35:00::)","turn up, loosen, or remove earth","Dig we must|turn over the soil for aeration","cut into,delve,dig,turn over"
"quarry",201166157,,"verb.consumption",34,"v","quarry#1(quarry%2:34:00::)","extract (something such as stones) from or as if from a quarry","quarry marble","quarry",1,21,"entail",201312276,"verb.contact",35,"v","cut into#1(cut_into%2:35:01::),delve#1(delve%2:35:00::),dig#1(dig%2:35:00::),turn over#4(turn_over%2:35:00::)","turn up, loosen, or remove earth","Dig we must|turn over the soil for aeration","cut into,delve,dig,turn over"
"challenge",200870932,12,"verb.communication",32,"v","challenge#1(challenge%2:32:01::),gainsay#1(gainsay%2:32:00::),dispute#1(dispute%2:32:00::)","take exception to","She challenged his claims","challenge,gainsay,dispute",1,21,"entail",200869215,"verb.communication",32,"v","call into question#1(call_into_question%2:32:00::),question#1(question%2:32:01::),oppugn#1(oppugn%2:32:00::)","challenge the accuracy, probity, or propriety of","We must question your judgment in this matter","call into question,question,oppugn"
"naturalise",200413248,,"verb.change",30,"v","naturalize#1(naturalize%2:30:00::),naturalise#3(naturalise%2:30:00::)","make into a citizen","The French family was naturalized last year","naturalize,naturalise",3,21,"entail",200414388,"verb.change",30,"v","immigrate#3(immigrate%2:30:00::)","come into a new country and change residency","Many people immigrated at the beginning of the 20th century","immigrate"
"sneeze",200004819,,"verb.body",29,"v","sneeze#1(sneeze%2:29:00::)","exhale spasmodically, as when an irritant entered one's nose","Pepper makes me sneeze","sneeze",1,21,"entail",200004227,"verb.body",29,"v","breathe out#1(breathe_out%2:29:00::),exhale#1(exhale%2:29:00::),expire#3(expire%2:29:00::)","expel air","Exhale when you lift the weight","breathe out,exhale,expire"
"trumpet",201737230,,"verb.creation",36,"v","trumpet#2(trumpet%2:36:00::)","play or blow on the trumpet","","trumpet",2,21,"entail",200007012,"verb.body",29,"v","blow#1(blow%2:29:00::)","exhale hard","blow on the soup to cool it down","blow"
"take a breath",200001740,3,"verb.body",29,"v","breathe#1(breathe%2:29:00::),take a breath#1(take_a_breath%2:29:00::),suspire#2(suspire%2:29:03::),respire#3(respire%2:29:00::)","draw air into, and expel out of, the lungs","I can breathe better when the air is clean|The patient is respiring","breathe,take a breath,suspire,respire",1,21,"entail",200004227,"verb.body",29,"v","breathe out#1(breathe_out%2:29:00::),exhale#1(exhale%2:29:00::),expire#3(expire%2:29:00::)","expel air","Exhale when you lift the weight","breathe out,exhale,expire"
"shop",202330345,7,"verb.possession",40,"v","shop#1(shop%2:40:00::)","do one's shopping","She goes shopping every Friday","shop",1,21,"entail",202211369,"verb.possession",40,"v","purchase#1(purchase%2:40:00::),buy#1(buy%2:40:00::)","obtain by purchase; acquire by means of a financial transaction","The family purchased a new car|The conglomerate acquired a new company|She buys for the big department store","purchase,buy"
"applique",201674210,,"verb.creation",36,"v","applique#1(applique%2:36:00::)","sew on as a decoration","","applique",1,21,"entail",201669760,"verb.creation",36,"v","tailor-make#1(tailor-make%2:36:00::),sew#2(sew%2:36:00::),tailor#3(tailor%2:36:00::)","create (clothes) with cloth","Can the seamstress sew me a suit by next week?","tailor-make,sew,tailor"
"beat",201104318,18,"verb.competition",33,"v","beat#1(beat%2:33:00::),beat out#1(beat_out%2:33:00::),vanquish#1(vanquish%2:33:00::),trounce#2(trounce%2:33:00::),crush#3(crush%2:33:00::),shell#6(shell%2:33:03::)","come out better in a competition, race, or conflict","Agassi beat Becker in the tennis championship|We beat the competition|Harvard defeated Yale in the last football game","beat,beat out,vanquish,trounce,crush,shell",1,21,"entail",201102550,"verb.competition",33,"v","win#1(win%2:33:00::)","be the winner in a contest or competition; be victorious","He won the Gold Medal in skating|Our home team won|Win the game","win"
"sober up",200148938,3,"verb.change",30,"v","sober up#1(sober_up%2:30:00::),sober#3(sober%2:30:00::)","become sober after excessive alcohol consumption","Keep him in bed until he sobers up","sober up,sober",1,21,"entail",201173457,"verb.consumption",34,"v","booze#1(booze%2:34:00::),hit the bottle#1(hit_the_bottle%2:34:00::),fuddle#2(fuddle%2:34:00::),drink#2(drink%2:34:01::)","consume alcohol","We were up drinking all night","booze,hit the bottle,fuddle,drink"
"buy",202211369,102,"verb.possession",40,"v","purchase#1(purchase%2:40:00::),buy#1(buy%2:40:00::)","obtain by purchase; acquire by means of a financial transaction","The family purchased a new car|The conglomerate acquired a new company|She buys for the big department store","purchase,buy",1,21,"entail",202255932,"verb.possession",40,"v","pay#1(pay%2:40:00::)","give money, usually in exchange for goods or services","I paid four dollars for this sandwich|Pay the waitress, please","pay"
"dub",200962585,1,"verb.communication",32,"v","dub#2(dub%2:32:01::)","provide (movies) with a soundtrack of a foreign language","","dub",2,21,"entail",200961850,"verb.communication",32,"v","translate#1(translate%2:32:00::),interpret#5(interpret%2:32:01::),render#12(render%2:32:04::)","restate (words) from one language into another language","I have to translate when my in-laws from Austria visit the U.S.|She rendered the French poem into English|He translates for the U.N.|Can you interpret the speech of the visiting dignitaries?","translate,interpret,render"
"fire up",201202513,,"verb.consumption",34,"v","fire up#2(fire_up%2:34:00::),light#2(light%2:34:00::),light up#5(light_up%2:34:00::)","begin to smoke","After the meal, some of the diners lit up","fire up,light,light up",2,21,"entail",201200733,"verb.consumption",34,"v","smoke#1(smoke%2:34:00::)","inhale and exhale smoke from cigarettes, cigars, pipes","We never smoked marijuana|Do you smoke?","smoke"
"push",201875504,56,"verb.motion",38,"v","push#1(push%2:38:00::),force#3(force%2:38:00::)","move with force","He pushed the table into a corner","push,force",1,21,"entail",201835005,"verb.motion",38,"v","move#3(move%2:38:00::)","move so as to change position, perform a nontranslational motion","He moved his hand slightly to the right","move"
"fall",202762018,4,"verb.weather",43,"v","come down#3(come_down%2:43:00::),precipitate#3(precipitate%2:43:00::),fall#5(fall%2:43:00::)","fall from clouds","rain, snow and sleet were falling|Vesuvius precipitated its fiery, destructive rage on Herculaneum","come down,precipitate,fall",5,21,"entail",200365552,"verb.change",30,"v","condense#1(condense%2:30:01::),distil#1(distil%2:30:04::),distill#4(distill%2:30:04::)","undergo condensation; change from a gaseous to a liquid state and fall in drops","water condenses|The acid distills at a specific temperature","condense,distil,distill"
"tell",200651705,3,"verb.cognition",31,"v","secern#1(secern%2:31:01::),differentiate#1(differentiate%2:31:01::),secernate#1(secernate%2:31:00::),distinguish#1(distinguish%2:31:00::),tell apart#2(tell_apart%2:31:00::),severalise#2(severalise%2:31:00::),severalize#2(severalize%2:31:00::),separate#3(separate%2:31:01::),tell#8(tell%2:31:01::)","mark as different","We distinguish several kinds of maple","secern,differentiate,secernate,distinguish,tell apart,severalise,severalize,separate,tell",8,21,"entail",200654270,"verb.cognition",31,"v","compare#1(compare%2:31:00::)","examine and note the similarities or differences of","John compared his haircut to his friend's|We compared notes after we had both seen the movie","compare"
"sort",200655995,,"verb.cognition",31,"v","classify#1(classify%2:31:00::),sort out#1(sort_out%2:31:00::),class#1(class%2:31:00::),sort#2(sort%2:31:00::),assort#2(assort%2:31:00::),separate#6(separate%2:31:00::)","arrange or order by classes or categories","How would you classify these pottery shards--are they prehistoric?","classify,sort out,class,sort,assort,separate",2,21,"entail",200654270,"verb.cognition",31,"v","compare#1(compare%2:31:00::)","examine and note the similarities or differences of","John compared his haircut to his friend's|We compared notes after we had both seen the movie","compare"
"quilt",201670882,,"verb.creation",36,"v","quilt#1(quilt%2:36:01::)","stitch or sew together","quilt the skirt","quilt",1,21,"entail",201331836,"verb.contact",35,"v","sew#1(sew%2:35:00::),stitch#1(stitch%2:35:00::),sew together#1(sew_together%2:35:00::),run up#3(run_up%2:35:01::)","fasten by sewing; do needlework","","sew,stitch,sew together,run up"
"blackball",202478217,,"verb.social",41,"v","negative#1(negative%2:41:00::),veto#1(veto%2:41:00::),blackball#2(blackball%2:41:01::)","vote against; refuse to endorse; refuse to assent","The President vetoed the bill","negative,veto,blackball",2,21,"entail",202467190,"verb.social",41,"v","vote#3(vote%2:41:11::)","express a choice or opinion","I vote that we all go home|She voted for going to the Chinese restaurant","vote"
"bulldoze",201577757,,"verb.contact",35,"v","bulldoze#1(bulldoze%2:35:00::)","flatten with or as if with a bulldozer","","bulldoze",1,21,"entail",201529428,"verb.contact",35,"v","wedge#2(wedge%2:35:00::),squeeze#3(squeeze%2:35:03::),force#5(force%2:35:00::)","squeeze like a wedge into a tight space","I squeezed myself into the corner","wedge,squeeze,force"
"cook",201669071,9,"verb.creation",36,"v","cook#1(cook%2:36:01::)","prepare a hot meal","My husband doesn't cook","cook",1,21,"entail",200323648,"verb.change",30,"v","cook#3(cook%2:30:00::)","transform and make suitable for consumption by heating","These potatoes have to cook for 20 minutes","cook"
"keep up",201116387,6,"verb.competition",33,"v","keep up#1(keep_up%2:33:00::)","maintain a required pace or level","He could not keep up and dropped out of the race","keep up",1,21,"entail",201074651,"verb.competition",33,"v","compete#1(compete%2:33:00::),vie#1(vie%2:33:00::),contend#5(contend%2:33:00::)","compete for something; engage in a contest; measure oneself against others","","compete,vie,contend"
